radiant_team,dire_team,radiant_win
"54,138,75,27,81","36,51,64,67,71",true
"23,41,77,86,36","97,49,37,35,7",true
"53,71,67,23,56","20,39,14,30,28",true
"81,9,32,53,71","42,87,76,49,50",false
"128,85,53,99,93","64,69,119,8,60",false
"45,137,138,22,71","14,41,36,105,104",true
"126,23,70,58,31","99,53,81,94,68",false
"8,86,22,32,14","95,137,123,57,84",true
"41,22,51,129,101","46,8,29,121,37",true
"26,71,80,2,1","86,49,34,42,119",true
"17,32,84,41,75","44,30,40,96,35",false
"30,28,36,76,84","80,60,7,37,67",true
"18,74,102,51,45","121,138,31,23,34",true
"110,104,54,30,95","21,22,80,102,28",true
"119,68,41,23,74","76,6,123,53,42",false
"40,93,47,44,4","2,28,42,21,12",false
"101,60,71,11,44","54,28,67,36,120",true
"101,19,53,34,14","35,91,30,81,36",true
"37,136,72,5,29","114,105,48,45,86",true
"53,23,91,126,67","96,110,114,89,14",false
"25,84,35,93,14","54,37,87,71,62",false
"25,45,14,56,63","31,67,64,74,36",false
"73,123,31,36,100","16,26,102,6,11",false
"11,48,98,14,37","25,36,138,54,72",true
"136,67,30,83,69","41,53,71,11,64",true
"89,35,36,74,16","30,95,40,7,46",true
"68,25,28,93,32","4,64,19,48,14",false
"22,14,114,83,104","69,13,27,62,8",true
"14,28,123,44,111","104,30,64,36,8",true
"14,19,41,96,62","17,60,93,50,5",false
"45,104,28,86,67","74,71,27,77,42",false
"86,121,22,120,28","123,114,42,72,25",false
"32,14,40,10,60","102,98,64,63,93",false
"63,46,28,30,90","126,44,86,101,136",true
"60,13,44,37,62","7,25,50,14,67",false
"4,40,27,49,136","67,30,36,16,104",true
"13,102,27,8,40","16,36,111,14,81",true
"23,57,70,53,64","7,11,8,96,45",false
"135,27,36,11,62","43,42,14,1,31",false
"28,31,39,3,72","47,20,104,50,138",false
"23,86,15,12,111","74,55,1,22,62",true
"44,137,53,90,36","1,63,39,72,16",true
"79,75,48,85,71","46,28,104,72,63",true
"36,63,101,28,58","23,30,42,47,93",true
"86,129,123,1,34","75,32,17,53,69",true
"50,97,14,10,36","88,11,70,53,22",false
"53,41,30,32,135","70,98,119,60,121",true
"41,27,96,36,119","17,7,26,10,99",true
"29,86,121,53,44","81,7,30,97,42",true
"64,14,32,137,102","2,27,71,48,80",false
"14,48,81,64,30","6,53,120,123,137",true
"81,71,76,66,96","20,28,121,113,41",false
"129,106,64,72,41","138,37,42,11,26",false
"37,68,63,28,44","35,81,32,30,123",true
"75,17,123,69,12","41,53,63,138,30",true
"70,11,71,105,36","96,23,41,74,37",false
"102,8,50,22,35","104,75,44,88,39",false
"86,81,27,42,74","40,35,46,105,104",false
"104,32,123,75,36","112,70,120,42,121",true
"121,41,22,96,26","14,48,68,49,35",true
"19,138,42,10,26","1,74,53,62,88",false
"16,90,15,84,18","7,13,96,94,74",true
"40,23,54,20,11","10,14,71,45,9",true
"105,86,23,21,35","58,135,26,39,28",false
"63,42,72,85,113","37,135,41,2,22",true
"42,63,26,74,20","121,44,28,136,13",false
"36,44,29,112,30","76,27,21,67,42",false
"37,48,49,94,21","2,39,20,44,87",true
"44,90,36,71,114","63,99,94,67,40",true
"8,84,36,26,71","23,64,123,40,6",true
"36,137,30,42,85","98,53,54,76,14",true
"30,75,14,59,44","96,53,67,17,5",false
"22,27,70,87,28","64,100,93,78,21",true
"7,26,15,28,19","14,64,85,93,110",true
"119,54,46,9,64","91,97,8,104,47",false
"56,60,96,22,42","40,35,28,45,77",false
"64,39,2,17,42","36,63,32,129,40",false
"102,67,30,21,26","37,100,35,12,3",true
"48,90,50,99,114","97,76,26,107,8",true
"53,21,71,109,42","35,26,7,1,68",true
"42,31,36,92,138","128,96,22,75,35",true
"46,30,2,45,62","105,75,23,15,93",false
"104,64,13,41,53","12,14,71,35,123",true
"101,63,27,2,14","40,1,30,106,59",true
"8,28,31,108,26","7,63,80,36,44",true
"67,5,34,14,2","9,30,42,21,44",true
"94,60,72,93,86","41,97,96,64,30",true
"25,60,54,121,31","110,71,46,80,14",true
"21,75,26,104,84","94,35,53,64,2",true
"7,53,76,67,6","137,114,22,62,40",false
"30,44,62,60,36","63,42,71,47,75",false
"41,101,104,22,97","75,54,121,71,25",true
"138,108,112,114,86","7,6,20,16,25",false
"14,15,102,84,138","67,123,5,63,28",true
"119,105,36,58,138","45,28,27,11,21",true
"88,26,54,78,53","43,31,21,14,8",false
"12,39,30,138,47","62,81,44,22,46",true
"104,99,14,114,84","121,53,27,93,98",true
"67,88,15,2,138","54,31,36,74,60",false
"41,75,14,36,71","123,23,42,104,136",false
"81,11,40,88,8","104,42,30,34,9",false
"68,121,22,10,14","50,25,77,93,52",true
"30,135,16,31,46","44,33,86,99,59",true
"26,74,10,121,7","104,31,11,12,30",true
"67,14,2,86,81","21,87,97,107,138",true
"71,12,29,20,28","113,27,88,63,14",true
"44,28,7,96,121","41,84,50,68,99",true
"53,8,23,93,62","26,71,2,18,56",false
"7,37,96,39,99","72,30,42,107,62",false
"86,46,93,25,71","32,75,5,99,48",false
"25,32,135,36,20","50,68,41,79,54",true
"67,2,14,7,17","51,12,39,23,114",false
"77,80,54,31,30","16,17,72,138,84",false
"36,74,86,44,27","14,97,59,63,37",true
"47,76,101,100,26","27,96,13,67,7",false
"26,93,137,47,22","7,28,74,97,35",true
"71,29,100,64,46","123,74,6,30,7",true
"42,66,71,90,70","41,119,68,46,80",false
"7,36,67,23,119","47,14,64,41,60",false
"128,25,110,93,16","50,67,119,68,36",true
"93,31,39,29,94","102,42,79,9,56",true
"67,46,72,71,84","121,89,75,2,76",false
"23,105,119,1,112","99,4,86,30,48",true
"2,84,50,15,39","105,14,35,71,76",true
"59,135,53,6,63","101,67,41,45,60",true
"136,137,93,22,26","84,1,57,40,14",false
"62,47,71,137,41","45,70,17,84,50",true
"110,30,14,11,8","128,28,84,105,6",false
"30,39,63,104,36","2,114,25,15,99",true
"12,80,68,45,96","53,121,41,137,23",true
"5,54,110,74,64","10,101,104,28,84",false
"120,88,138,2,36","57,8,70,40,22",false
"119,14,76,28,41","59,86,35,93,34",true
"53,35,93,45,63","75,105,41,42,8",false
"101,18,80,104,14","75,86,59,93,53",false
"35,63,72,21,42","119,11,60,75,41",true
"64,76,93,105,135","2,87,30,25,41",true
"86,35,99,40,9","75,41,87,74,36",true
"14,22,35,41,42","76,56,108,44,5",true
"25,71,12,37,7","48,36,42,68,26",true
"50,99,75,44,25","41,54,86,138,64",true
"94,10,86,68,52","92,71,50,64,48",false
"39,28,79,114,83","67,138,25,29,53",false
"45,76,16,21,6","56,63,100,42,88",false
"75,23,14,67,96","33,114,16,84,47",false
"48,119,21,104,26","12,63,71,120,14",true
"27,96,50,1,42","104,76,6,86,9",true
"53,77,48,121,76","30,107,25,60,70",true
"31,67,64,42,22","51,7,35,28,46",true
"76,123,49,8,102","14,26,1,80,54",false
"42,19,81,75,68","119,137,14,93,47",true
"35,48,138,19,4","128,106,96,93,72",true
"47,5,28,74,69","11,71,30,138,97",true
"22,1,26,30,28","25,79,11,96,67",true
"25,14,68,67,28","102,114,23,35,83",true
"84,93,97,126,38","86,50,67,29,36",true
"64,76,28,112,70","34,104,88,71,54",false
"12,62,103,4,75","93,28,22,97,27",true
"41,40,119,11,81","71,98,6,72,76",true
"28,67,26,72,22","86,53,25,81,71",true
"30,16,18,23,26","104,101,48,43,71",false
"101,74,70,84,26","71,50,12,25,60",false
"30,42,34,75,14","86,50,99,71,12",true
"39,67,50,71,104","20,52,1,14,41",false
"8,72,123,17,96","7,23,14,1,32",false
"97,21,75,35,12","128,25,104,112,48",false
"25,30,53,111,12","20,89,7,35,138",false
"35,63,25,54,53","48,88,62,15,104",false
"44,68,85,28,14","8,87,67,17,136",true
"71,40,93,9,11","10,84,4,28,101",true
"7,136,64,6,28","14,71,97,91,8",true
"104,53,12,28,31","42,21,48,5,39",true
"35,80,30,22,63","31,21,81,42,27",false
"100,42,75,58,104","14,25,41,26,45",true
"2,39,88,10,112","22,67,84,47,64",false
"101,83,102,34,41","63,76,64,53,104",false
"30,53,22,67,98","71,4,74,25,48",true
"64,8,23,28,5","7,14,128,84,12",true
"67,111,80,44,37","48,30,98,126,11",true
"71,75,60,39,41","102,21,84,99,5",true
"98,80,26,8,34","121,36,114,106,74",false
"137,63,71,53,26","20,14,120,75,12",true
"1,28,110,26,77","34,95,83,60,51",true
"104,114,72,12,30","17,98,119,26,41",false
"53,48,29,3,27","129,1,30,88,22",true
"114,64,23,20,74","50,76,128,1,2",true
"27,54,7,74,42","8,22,60,26,76",true
"42,12,91,3,123","95,114,84,17,18",true
"88,47,18,36,27","135,67,110,64,35",false
"7,83,136,27,67","42,58,120,86,44",false
"76,104,88,37,72","87,53,46,2,32",false
"42,64,84,70,34","27,8,119,50,104",true
"1,45,72,112,28","30,76,63,16,44",false
"14,63,86,21,4","93,88,29,72,15",false
"67,60,121,35,123","47,30,93,36,28",true
"81,8,100,5,61","67,74,136,101,14",false
"8,59,128,16,64","7,114,100,3,96",true
"31,65,11,74,28","71,14,50,67,39",true
"86,36,28,44,68","35,2,87,114,42",true
"35,104,12,94,5","14,67,73,71,75",true
"77,102,85,36,8","39,138,63,64,53",true
"75,17,7,44,104","63,87,50,18,35",false
"53,105,30,21,44","126,96,14,33,41",false
"35,45,69,28,12","36,44,62,30,68",true
"123,74,67,83,81","8,27,26,137,42",true
"22,70,121,137,63","40,47,114,45,60",true
"104,14,53,12,83","121,10,30,28,120",false
"35,84,23,18,101","68,39,36,1,62",true
"114,50,59,36,26","60,27,44,76,64",false
"88,85,8,100,47","80,4,36,64,39",true
"101,120,1,84,90","74,31,42,14,106",true
"28,14,25,44,11","95,5,43,47,42",false
"44,30,28,135,83","84,41,113,75,71",true
"63,51,109,7,11","113,41,40,28,86",true
"63,104,27,21,123","86,35,97,44,31",false
"36,64,53,96,109","67,23,84,15,30",false
"41,86,63,71,42","45,81,35,30,34",true
"59,35,123,12,62","28,39,79,84,32",true
"84,75,42,1,13","30,96,56,64,63",false
"18,58,20,16,121","45,36,69,123,32",false
"126,39,7,62,95","76,14,45,1,91",true
"73,98,18,64,72","16,85,48,26,36",true
"22,54,84,83,69","81,45,96,36,26",false
"41,17,64,102,37","44,47,128,28,75",true
"32,6,47,101,99","67,74,29,26,68",true
"74,86,1,69,27","72,57,64,44,36",true
"28,44,22,14,86","53,23,67,5,15",true
"60,73,44,86,51","104,16,21,88,26",true
"54,52,50,60,86","26,28,83,14,63",false
"28,31,138,19,62","69,88,30,21,54",true
"1,104,17,121,79","42,123,39,12,59",true
"47,32,31,76,7","71,26,104,59,12",true
"44,17,97,83,100","47,72,53,16,10",false
"35,84,75,28,93","62,74,67,72,64",true
"25,93,63,119,97","86,14,23,11,42",false
"87,121,15,67,28","2,81,42,30,35",true
"137,71,31,41,104","114,42,63,26,14",true
"67,7,11,4,9","12,55,123,62,43",true
"50,14,30,46,21","25,119,53,97,8",true
"29,83,10,23,39","71,74,119,28,81",false
"35,57,40,67,72","83,97,80,98,88",true
"22,6,100,104,7","75,2,63,5,13",true
"15,93,99,128,75","22,101,114,28,105",false
"105,37,12,80,1","71,32,94,39,45",false
"5,75,47,8,138","27,23,48,64,13",false
"28,74,30,63,84","36,14,101,75,67",false
"63,104,120,83,68","30,126,100,41,56",true
"114,104,7,119,22","36,45,41,28,62",false
"30,40,7,8,14","20,84,100,54,96",true
"51,50,84,137,10","81,71,14,39,138",false
"84,21,75,67,22","114,30,14,106,29",true
"28,37,43,114,71","67,80,25,76,87",true
"85,41,14,11,18","45,86,64,84,63",false
"39,89,23,62,41","16,138,76,26,96",true
"54,137,68,104,8","138,50,53,28,25",false
"14,86,67,85,76","29,45,72,93,50",true
"99,20,79,121,12","100,76,81,94,102",true
"7,88,27,4,70","2,44,32,54,21",true
"111,2,6,93,105","39,14,41,30,74",false
"62,86,8,2,67","27,68,29,81,56",false
"15,64,14,93,13","37,56,8,59,102",true
"35,50,16,53,42","100,137,41,64,94",false
"38,53,106,10,121","45,73,126,27,135",false
"45,23,11,63,53","64,56,67,108,39",true
"44,59,11,7,128","14,26,53,67,42",false
"20,13,14,67,129","30,39,7,8,96",true
"21,28,99,79,120","75,86,137,59,80",false
"53,26,96,64,93","22,2,47,121,84",false
"7,63,84,75,112","42,23,128,37,18",false
"44,68,15,36,49","4,113,105,35,91",false
"76,101,73,30,71","63,121,11,9,81",true
"54,95,40,25,62","81,76,14,128,5",true
"31,72,35,88,138","84,45,73,58,15",false
"83,86,2,12,39","17,53,67,29,121",true
"2,44,74,64,76","11,83,72,35,81",false
"56,12,94,119,35","100,39,71,1,42",false
"86,21,14,60,12","28,1,104,26,53",true
"64,76,41,106,104","59,62,86,93,15",false
"39,6,28,27,119","64,32,74,102,16",false
"27,73,56,84,63","1,36,14,88,138",true
"12,2,39,3,37","50,74,84,35,81",true
"58,7,111,31,26","25,5,62,135,67",true
"26,107,93,82,28","62,67,101,47,91",true
"50,113,104,30,42","29,25,67,86,41",true
"12,21,72,86,99","11,97,55,67,137",false
"14,72,104,6,26","75,112,39,1,60",false
"35,84,74,27,107","88,104,85,44,46",false
"36,30,31,1,71","57,5,41,45,59",true
"74,14,58,67,28","64,26,41,8,36",true
"45,73,136,1,86","77,52,41,72,64",true
"4,44,102,84,30","86,29,6,67,88",true
"71,62,96,138,86","40,2,26,126,54",false
"89,35,67,60,14","41,39,30,79,59",true
"23,105,67,64,44","101,27,35,9,10",true
"101,39,27,56,93","6,102,137,78,14",false
"35,1,71,14,96","50,21,42,93,72",false
"26,3,28,54,70","23,10,36,27,107",true
"11,86,34,121,2","30,100,54,55,95",true
"85,119,71,25,12","2,138,17,27,86",true
"67,82,74,36,135","14,53,39,10,75",true
"7,12,36,27,71","41,74,28,23,9",true
"28,80,36,123,63","121,32,88,17,69",false
"33,105,55,70,90","27,41,25,28,121",false
"111,101,59,36,41","63,71,64,119,46",true
"36,67,91,2,7","44,27,75,85,23",true
"64,67,28,98,30","106,104,48,39,88",false
"102,1,75,64,28","6,30,84,80,99",false
"5,17,71,20,56","8,98,40,35,75",true
"71,62,30,28,67","119,70,32,26,126",true
"80,40,75,22,63","29,35,27,74,30",true
"104,41,53,84,11","37,12,36,81,14",true
"75,36,135,30,41","37,76,67,28,112",false
"104,40,25,54,126","68,8,56,96,23",false
"113,36,86,61,121","92,138,111,112,9",true
"84,14,63,21,30","37,40,36,62,67",true
"105,12,62,36,40","39,104,84,67,119",false
"68,17,4,25,54","101,36,64,11,12",true
"87,114,8,64,62","93,16,83,106,53",true
"44,5,64,29,47","68,30,67,34,99",true
"31,93,14,138,27","128,30,2,10,21",true
"80,41,76,119,45","67,35,30,71,39",true
"86,35,44,71,15","68,23,20,19,93",true
"32,55,83,5,10","37,6,74,14,114",false
"16,94,96,39,68","97,8,101,26,36",false
"100,98,28,12,123","6,87,93,14,97",true
"22,90,50,41,105","66,8,1,88,80",true
"35,138,85,88,81","26,99,41,63,87",false
"93,28,68,120,71","15,31,138,26,47",true
"97,41,84,76,30","93,85,28,53,62",true
"35,9,96,86,1","102,81,47,83,25",false
"71,41,26,87,56","53,39,89,14,68",false
"5,81,14,45,71","36,101,30,42,18",false
"21,97,86,48,28","30,104,138,7,47",true
"138,75,30,42,84","135,5,14,41,76",true
"35,30,54,11,71","29,67,34,64,40",true
"1,9,54,15,26","37,12,14,80,72",true
"86,107,8,30,84","27,28,96,121,41",false
"74,83,93,80,14","92,63,23,85,2",false
"26,97,7,88,1","45,42,119,113,96",false
"67,25,14,136,2","30,96,87,101,46",true
"75,22,100,129,46","114,25,83,28,20",true
"28,101,23,95,26","97,84,74,99,67",true
"1,71,28,45,13","22,101,104,41,119",false
"17,30,67,71,20","76,37,119,14,44",false
"60,26,76,56,41","67,50,96,86,3",false
"53,97,86,67,47","5,11,93,39,81",false
"68,14,11,28,114","21,30,93,67,96",true
"28,80,26,64,44","107,81,22,8,88",true
"26,11,42,31,29","3,35,20,67,99",false
"88,137,17,87,93","31,32,67,53,21",false
"75,93,21,25,43","62,128,68,8,36",false
"100,2,93,47,105","67,71,83,87,28",true
"11,40,67,30,2","1,25,71,83,36",true
"29,93,136,11,49","28,34,27,48,129",true
"53,28,66,100,63","50,83,10,88,74",true
"62,93,28,35,30","53,42,41,36,84",false
"40,23,12,37,57","86,101,104,47,14",false
"120,31,95,35,64","50,44,90,99,111",true
"112,77,27,50,70","48,30,119,137,28",false
"36,30,13,121,35","8,99,74,14,64",false
"13,64,88,28,41","71,12,30,14,80",true
"113,1,104,123,80","103,67,17,11,25",false
"80,37,42,36,72","84,53,64,12,35",false
"50,15,42,6,5","32,64,14,102,99",false
"126,8,64,2,14","104,67,113,84,50",false
"36,50,83,42,86","63,25,71,14,30",false
"7,31,13,67,86","111,74,21,41,14",false
"46,47,48,42,85","1,21,14,50,99",true
"2,35,138,11,14","114,27,39,13,7",false
"30,76,42,9,8","52,50,37,28,21",true
"30,104,74,8,75","72,48,57,64,36",true
"26,28,93,68,46","8,81,64,53,138",false
"59,7,44,84,35","11,28,100,27,41",false
"18,5,85,45,36","121,35,89,47,16",false
"63,49,84,8,88","62,11,92,36,28",true
"99,76,22,12,23","81,104,30,8,35",true
"14,74,100,86,48","75,138,129,128,35",false
"39,2,64,41,75","36,8,68,119,60",false
"7,62,56,106,19","10,42,86,35,75",false
"37,59,87,12,81","42,101,121,6,63",true
"83,93,71,26,56","67,13,29,84,5",true
"14,101,64,17,81","8,28,42,75,103",true
"83,12,28,2,60","94,123,75,96,72",true
"62,84,37,95,15","29,101,59,114,87",true
"16,104,84,50,6","5,8,64,106,85",true
"42,50,67,35,64","123,30,40,36,32",true
"26,1,104,35,121","18,5,14,62,46",true
"62,85,105,99,8","42,37,83,21,109",true
"37,42,41,22,101","96,35,26,53,30",true
"23,16,44,76,112","39,5,2,8,30",false
"90,41,68,21,16","72,25,9,39,84",false
"30,67,93,47,86","53,42,35,26,95",false
"53,41,80,56,9","22,30,83,1,47",true
"67,75,135,35,22","104,40,81,20,36",false
"121,114,12,5,63","110,15,73,43,23",true
"8,49,70,26,51","83,109,71,72,50",false
"6,30,7,53,5","18,97,3,42,100",true
"44,29,42,31,76","21,72,99,5,18",true
"89,47,50,40,28","42,27,5,129,11",false
"29,64,25,7,48","35,47,86,6,87",true
"7,97,64,31,1","15,88,62,14,12",true
"126,55,138,67,68","120,62,17,40,54",true
"83,71,36,99,8","51,106,62,63,70",true
"8,137,19,17,86","88,53,28,10,50",true
"81,14,22,53,23","69,27,54,30,112",false
"107,76,2,72,94","64,10,23,86,14",true
"20,42,48,43,88","137,54,105,40,71",true
"37,71,30,22,48","42,43,56,83,41",false
"63,53,26,67,59","71,75,5,80,6",false
"30,73,8,50,123","39,35,86,82,106",false
"9,36,14,74,89","81,64,45,114,90",false
"74,104,68,93,63","7,73,11,18,30",true
"1,114,85,119,35","15,30,72,84,42",false
"22,97,26,44,20","103,78,50,8,64",true
"76,36,54,42,72","71,31,101,67,28",false
"75,17,54,7,64","104,99,76,71,1",true
"53,60,23,8,5","27,39,35,64,42",true
"30,110,99,67,53","50,84,56,98,79",false
"72,96,71,111,8","137,45,64,46,12",true
"42,100,105,113,8","7,25,2,14,72",true
"119,35,101,28,21","67,102,23,71,26",false
"23,45,28,12,101","93,30,20,104,76",true
"71,52,6,119,111","53,44,39,86,28",false
"99,36,6,37,26","17,71,76,138,45",true
"86,44,25,121,2","10,40,97,114,4",false
"37,47,53,42,99","121,81,11,129,58",true
"22,42,20,88,1","106,53,40,10,38",true
"28,44,62,136,40","114,93,5,19,82",true
"2,93,14,40,82","97,50,36,41,35",true
"128,84,41,76,7","26,86,135,98,10",true
"10,86,21,1,19","7,30,31,67,6",false
"71,67,62,22,58","90,86,104,32,76",true
"22,23,93,75,40","114,25,101,104,45",true
"99,119,62,88,10","7,63,84,14,41",false
"111,1,64,59,49","53,14,60,39,44",true
"9,113,104,84,82","55,72,50,129,71",true
"119,11,45,86,71","85,121,63,21,6",true
"23,32,64,53,108","42,36,30,86,63",true
"5,85,14,19,8","27,32,31,97,59",false
"70,84,102,11,30","14,8,96,86,36",true
"39,44,27,2,26","85,5,41,22,98",false
"3,114,30,35,76","40,104,56,9,1",true
"121,41,53,42,47","64,56,67,2,40",true
"59,83,67,23,22","36,28,123,44,86",false
"15,1,138,58,135","42,31,100,59,67",true
"46,93,28,51,72","71,22,67,135,87",true
"11,42,28,86,20","36,9,71,44,88",false
"30,35,71,31,47","14,104,50,18,73",true
"63,121,87,42,54","40,53,8,49,67",true
"42,44,111,105,101","14,26,41,35,85",false
"46,37,73,104,11","71,26,6,22,75",false
"28,87,1,71,47","44,35,119,31,81",true
"17,30,64,99,48","18,60,68,41,37",false
"75,83,30,59,138","40,36,2,8,86",false
"28,53,41,36,86","63,50,83,12,35",false
"16,75,99,93,80","14,88,42,36,83",false
"123,40,31,18,104","53,27,75,28,67",false
"68,44,88,96,76","7,54,22,36,2",true
"2,47,12,90,64","14,26,17,72,27",true
"99,62,97,6,46","111,106,72,89,2",false
"17,6,50,7,14","11,88,26,96,67",false
"27,104,93,59,48","21,26,14,54,28",true
"60,121,43,85,10","71,14,50,94,74",true
"76,97,19,22,84","96,27,30,14,6",true
"75,42,12,121,23","48,71,14,79,68",true
"14,31,87,44,113","71,30,60,25,48",true
"75,12,64,23,49","22,36,67,105,53",true
"138,60,41,37,8","78,51,35,89,50",false
"126,21,31,29,138","2,72,63,39,30",false
"67,64,25,30,53","27,4,35,9,93",true
"6,26,81,68,21","62,4,53,1,22",false
"67,36,112,71,81","53,26,99,15,22",true
"100,126,28,6,35","119,129,76,93,84",true
"2,138,40,13,73","8,45,27,105,60",false
"85,49,91,39,15","14,7,67,29,28",false
"30,93,23,42,27","85,126,40,49,81",false
"31,95,74,81,68","28,97,26,67,63",false
"26,23,70,97,9","35,96,84,76,71",true
"49,75,36,30,4","67,104,53,21,40",false
"25,128,88,32,8","15,57,28,123,93",false
"40,104,33,68,32","63,96,25,64,34",true
"6,5,7,11,53","35,14,54,36,8",true
"75,96,46,30,1","11,42,5,26,95",true
"84,32,72,86,71","121,37,89,28,123",true
"84,71,107,6,37","67,47,74,9,72",false
"74,8,60,25,47","96,14,54,30,11",true
"35,64,15,70,47","68,106,28,5,114",false
"21,14,41,28,62","5,35,17,27,114",true
"67,75,31,52,14","28,12,71,121,82",true
"53,67,35,137,23","8,20,9,104,86",false
"53,76,28,93,27","62,104,83,17,138",false
"42,41,20,25,18","72,39,12,44,2",false
"98,75,25,138,4","21,73,9,52,119",false
"104,72,25,22,12","63,50,28,53,101",true
"27,50,74,30,41","71,6,45,36,119",true
"47,23,67,42,14","35,100,102,62,28",false
"76,87,2,53,48","98,119,47,67,14",true
"62,30,101,1,10","68,74,41,46,86",true
"67,87,35,30,96","81,47,88,93,22",false
"54,28,97,87,14","6,68,42,91,2",true
"63,16,114,119,101","86,29,48,109,40",false
"53,71,113,8,36","83,50,7,93,18",true
"6,138,84,28,7","39,2,67,42,26",true
"67,113,27,5,104","11,16,50,87,54",true
"126,37,86,11,25","35,1,102,19,74",false
"67,39,71,121,28","26,10,137,83,97",false
"44,30,23,51,72","14,119,40,67,96",true
"18,75,4,22,14","53,123,109,84,19",true
"31,75,121,12,71","28,94,86,30,41",true
"94,78,8,53,87","96,137,17,67,30",false
"41,23,83,137,3","84,81,74,121,54",true
"84,109,67,5,74","54,14,22,138,49",false
"17,64,41,83,22","53,67,69,30,36",false
"84,121,1,88,96","26,59,135,48,53",true
"66,67,104,92,71","53,14,36,70,41",true
"30,76,42,32,19","50,101,12,75,129",true
"48,68,14,47,121","30,128,99,111,18",true
"17,75,40,28,12","5,39,36,59,60",true
"63,138,84,36,72","9,85,25,71,48",true
"93,22,37,100,114","34,30,43,104,54",true
